Dataset,Data Size,Standardization,Best k,Best m,Best s,Best regul,Best eta,Normalized MSE,Normalized NLL,CE Score,Best k_sil,Silhouette Score,Execution Time,Grid Search Time,GTM Time,Num_param
TCGA_BRCA_gene_by_MAD,1230,False,20,9,1.0,0.1,not applicable,0.13119339100416177,120.8950128441759,not applicable,3,0.4782528645410324,462088.0489811897,460882.40371108055,1205.6452701091766,grid
TCGA_BRCA_gene_by_MAD,1230,False,20,9,1.0,0.1,not applicable,0.13119339100416177,120.8950128441759,not applicable,3,0.4782528645410324,462088.0489811897,460882.40371108055,1205.6452701091766,grid
TCGA_BRCA_gene_by_MAD,1230,False,20,3,1.5,0.1,not applicable,0.1496914103971171,127.48984871814163,not applicable,4,0.6472903274372898,466773.2862267494,460882.40371108055,5890.882515668869,grid
