Dataset,Data Size,Standardization,Best k,Best m,Best s,Best regul,Best eta,Normalized MSE,Normalized NLL,CE Score,Best k_sil,Silhouette Score,Execution Time,Grid Search Time,GTM Time,Num_param
TCGA_BRCA_gene_by_MAD,1230,True,20,9,0.75,0.15,not applicable,0.6362381430818207,75.27620230765145,not applicable,4,0.426185527485878,385010.92623090744,384286.92947387695,723.9967570304871,grid
TCGA_BRCA_gene_by_MAD,1230,True,20,9,0.75,0.15,not applicable,0.6362381430818207,75.27620230765145,not applicable,4,0.426185527485878,385010.92623090744,384286.92947387695,723.9967570304871,grid
TCGA_BRCA_gene_by_MAD,1230,True,20,3,1.5,0.2,not applicable,0.7300217013941712,82.14848971635715,not applicable,3,0.5989103548195173,390148.24805116653,384286.92947387695,5861.318577289581,grid
