Dataset,Data Size,Standardization,Best k,Best m,Best s,Best regul,Best eta,Normalized MSE,Normalized NLL,CE Score,Best k_sil,Silhouette Score,Execution Time,Grid Search Time,GTM Time,Num_param
TCGA_BRCA_gene_by_MAD,1230,False,16,9,0.75,0.1,not applicable,0.2102574236163474,143.8037444581823,not applicable,3,0.5202704098306987,123136.97958493233,122772.05584931374,364.9237356185913,grid
TCGA_BRCA_gene_by_MAD,1230,False,20,9,0.75,0.1,not applicable,0.20857142639760948,143.8475540281265,not applicable,3,0.5103903532352041,123057.9996407032,122772.05584931374,285.94379138946533,grid
TCGA_BRCA_gene_by_MAD,1230,False,20,3,1.5,0.1,not applicable,0.24048517148974918,150.95644241779988,not applicable,4,0.6154125860370466,124084.79911780357,122772.05584931374,1312.7432684898376,grid
