Dataset,Data Size,Standardization,Best k,Best m,Best s,Best regul,Best eta,Best sigma,Best k_sil,CE value,Normalized NLL,Normalized MSE,Silhouette Score,Execution Time,Grid Search Time,GTM Time,Num_param
TimeSeries_clean_NOT_scaled,3916,False,34,15,1.0,0.2,1e-12,1.0,2,390.6102821954669,-344.1393837491262,0.4906547695467815,0.4078248138021331,74980.44822716713,74896.8946056366,83.55362153053284,4p
TimeSeries_clean_NOT_scaled,3916,False,34,15,1.0,0.2,1e-12,1.0,2,390.6102821954669,-344.1393837491262,0.4906547695467815,0.4078248138021331,74980.44822716713,74896.8946056366,83.55362153053284,4p
TimeSeries_clean_NOT_scaled,3916,False,30,15,0.75,0.2,1e-14,1.0,2,390.6102821954669,-343.9774399454337,0.4947313236666289,0.4181726177355728,74977.02642011642,74896.8946056366,80.13181447982788,4p
