Dataset,Data Size,Standardization,Best k,Best m,Best s,Best regul,Best eta,Best sigma,Best k_sil,CE value,Normalized NLL,Normalized MSE,Silhouette Score,Execution Time,Grid Search Time,GTM Time,Num_param
TimeSeries_clean_NOT_scaled,3916,True,34,15,0.25,0.25,0.0,1.0,2,not applicable,62.57240189812218,0.4830523792399241,0.3795723798872386,5374.374994754791,5335.659287214279,38.715707540512085,4p
TimeSeries_clean_NOT_scaled,3916,True,34,15,0.25,0.25,0.0,1.0,2,not applicable,62.57240189812218,0.4830523792399241,0.3795723798872386,5374.374994754791,5335.659287214279,38.715707540512085,4p
TimeSeries_clean_NOT_scaled,3916,True,30,9,1.0,0.25,0.0,1.0,6,not applicable,65.52024843488257,0.5147053559995297,0.4256879313641906,5347.520358324051,5335.659287214279,11.861071109771729,4p
