Dataset,Data Size,Standardization,Best k,Best m,Best s,Best regul,Best eta,Best sigma,Best k_sil,CE value,Normalized NLL,Normalized MSE,Silhouette Score,Execution Time,Grid Search Time,GTM Time,Num_param
TCGA_BRCA_gene_by_MAD,1230,False,20,9,1.0,0.1,0.0,1.0,2,not applicable,103.12695196298624,0.06295867163142854,0.4091224301946039,49805.170102119446,49752.924525260925,52.24557685852051,grid
TCGA_BRCA_gene_by_MAD,1230,False,20,9,1.0,0.1,0.0,1.0,2,not applicable,103.12695196298624,0.06295867163142854,0.4091224301946039,49805.170102119446,49752.924525260925,52.24557685852051,grid
TCGA_BRCA_gene_by_MAD,1230,False,8,9,0.75,0.25,0.0,1.0,6,not applicable,113.42948511790559,0.08025273088195602,0.9999999436650223,49774.447180986404,49752.924525260925,21.522655725479126,grid
